X,Y,GEOID10,TRACTID,GISJN_TCT,coord_query
-84.12399338197493,33.61548111613648,13247060403,13247060403,G13247060403,"G13247060403.csv, 33.6154811161365, -84.1239933819749"
-84.02172901972463,33.58246718017983,13247060406,13247060406,G13247060406,"G13247060406.csv, 33.5824671801798, -84.0217290197246"
-84.17664713090909,33.797865319558,13089021906,13089021906,G13089021906,"G13089021906.csv, 33.797865319558, -84.1766471309091"
-83.95975825176541,33.63963374193688,13247060306,13247060306,G13247060306,"G13247060306.csv, 33.6396337419369, -83.9597582517654"
-84.01670309573002,33.56473868144676,13247060407,13247060407,G13247060407,"G13247060407.csv, 33.5647386814468, -84.01670309573"
-84.25905705602834,33.762674872903915,13089023102,13089023102,G13089023102,"G13089023102.csv, 33.7626748729039, -84.2590570560283"
-84.06871561174628,33.647962202361086,13247060202,13247060202,G13247060202,"G13247060202.csv, 33.6479622023611, -84.0687156117463"
-84.26843775197243,33.77027116249686,13089023000,13089023e3,G13089023000,"G13089023000.csv, 33.7702711624969, -84.2684377519724"
-84.0532256833788,33.70129875055646,13247060201,13247060201,G13247060201,"G13247060201.csv, 33.7012987505565, -84.0532256833788"
-84.24332730590154,33.70703378617149,13089023412,13089023412,G13089023412,"G13089023412.csv, 33.7070337861715, -84.2433273059015"
-84.02928972862354,33.65705867892627,13247060304,13247060304,G13247060304,"G13247060304.csv, 33.6570586789263, -84.0292897286235"
-84.18678530996846,33.68296743648442,13089023416,13089023416,G13089023416,"G13089023416.csv, 33.6829674364844, -84.1867853099685"
-84.01209681115071,33.724039340056905,13247060101,13247060101,G13247060101,"G13247060101.csv, 33.7240393400569, -84.0120968111507"
-84.30387610056266,33.92784532722581,13089021218,13089021218,G13089021218,"G13089021218.csv, 33.9278453272258, -84.3038761005627"
-84.46911648634357,33.99003212083672,13067030330,13067030330,G13067030330,"G13067030330.csv, 33.9900321208367, -84.4691164863436"
-84.22208935792199,33.72411258331572,13089023507,13089023507,G13089023507,"G13089023507.csv, 33.7241125833157, -84.222089357922"
-84.43053683279743,34.021046416022536,13067030328,13067030328,G13067030328,"G13067030328.csv, 34.0210464160225, -84.4305368327974"
-84.09020632443766,33.77875277500348,13089023316,13089023316,G13089023316,"G13089023316.csv, 33.7787527750035, -84.0902063244377"
-83.99458831253958,33.61667606318038,13247060307,13247060307,G13247060307,"G13247060307.csv, 33.6166760631804, -83.9945883125396"
-84.13034710119567,33.734672375345525,13089023313,13089023313,G13089023313,"G13089023313.csv, 33.7346723753455, -84.1303471011957"
-83.9579398374509,33.72602532205098,13247060102,13247060102,G13247060102,"G13247060102.csv, 33.726025322051, -83.9579398374509"
-84.31860249475153,33.84656210522425,13089021414,13089021414,G13089021414,"G13089021414.csv, 33.8465621052243, -84.3186024947515"
-83.99139680056784,33.67770004372262,13247060308,13247060308,G13247060308,"G13247060308.csv, 33.6777000437226, -83.9913968005678"
-84.33790157505274,33.88811922947026,13089021101,13089021101,G13089021101,"G13089021101.csv, 33.8881192294703, -84.3379015750527"
-84.08025612631552,33.57224332824381,13247060405,13247060405,G13247060405,"G13247060405.csv, 33.5722433282438, -84.0802561263155"
-84.28992797364128,33.92822437673317,13089021217,13089021217,G13089021217,"G13089021217.csv, 33.9282243767332, -84.2899279736413"
-83.9782722184855,33.65816850270359,13247060305,13247060305,G13247060305,"G13247060305.csv, 33.6581685027036, -83.9782722184855"
-84.34073695011776,33.93131526023471,13089021215,13089021215,G13089021215,"G13089021215.csv, 33.9313152602347, -84.3407369501178"
-84.0194287418436,33.68825098002174,13247060309,13247060309,G13247060309,"G13247060309.csv, 33.6882509800217, -84.0194287418436"
-84.5043045223277,34.05422084329803,13067030311,13067030311,G13067030311,"G13067030311.csv, 34.054220843298, -84.5043045223277"
-84.52406716173023,33.91606654869758,13067031001,13067031001,G13067031001,"G13067031001.csv, 33.9160665486976, -84.5240671617302"
-84.18209720151243,33.7144633631071,13089023214,13089023214,G13089023214,"G13089023214.csv, 33.7144633631071, -84.1820972015124"
-84.63384292033192,33.96531194807532,13067030231,13067030231,G13067030231,"G13067030231.csv, 33.9653119480753, -84.6338429203319"
-84.27441891656306,33.786476084167155,13089022203,13089022203,G13089022203,"G13089022203.csv, 33.7864760841672, -84.2744189165631"
-84.60559515287326,33.98543763739755,13067030230,13067030230,G13067030230,"G13067030230.csv, 33.9854376373976, -84.6055951528733"
-84.2554297650072,33.790519641244856,13089022100,13089022100,G13089022100,"G13089022100.csv, 33.7905196412449, -84.2554297650072"
-84.51208314039157,34.03024432621026,13067030312,13067030312,G13067030312,"G13067030312.csv, 34.0302443262103, -84.5120831403916"
-84.23304890513877,33.79120704670512,13089022005,13089022005,G13089022005,"G13089022005.csv, 33.7912070467051, -84.2330489051388"
-84.56427932754987,34.03247962391906,13067030228,13067030228,G13067030228,"G13067030228.csv, 34.0324796239191, -84.5642793275499"
-84.29133245694024,33.78131458878519,13089022600,13089022600,G13089022600,"G13089022600.csv, 33.7813145887852, -84.2913324569402"
-84.5382556823541,33.959868985407496,13067030700,13067030700,G13067030700,"G13067030700.csv, 33.9598689854075, -84.5382556823541"
-84.30540780152374,33.77594349001049,13089022500,13089022500,G13089022500,"G13089022500.csv, 33.7759434900105, -84.3054078015237"
-84.50042049284828,34.07005566764454,13067030324,13067030324,G13067030324,"G13067030324.csv, 34.0700556676445, -84.5004204928483"
-84.27815690206243,33.759478671066745,13089022900,13089022900,G13089022900,"G13089022900.csv, 33.7594786710667, -84.2781569020624"
-84.51402680781402,34.00789676498533,13067030507,13067030507,G13067030507,"G13067030507.csv, 34.0078967649853, -84.514026807814"
-84.28934489242424,33.763087913725535,13089022800,13089022800,G13089022800,"G13089022800.csv, 33.7630879137255, -84.2893448924242"
-84.588647434144,34.0226395572367,13067030229,13067030229,G13067030229,"G13067030229.csv, 34.0226395572367, -84.588647434144"
-84.23648558078666,33.80211702775603,13089022008,13089022008,G13089022008,"G13089022008.csv, 33.802117027756, -84.2364855807867"
-84.57587155764635,33.964050117115534,13067030602,13067030602,G13067030602,"G13067030602.csv, 33.9640501171155, -84.5758715576464"
-84.20663227336517,33.79336584148214,13089021909,13089021909,G13089021909,"G13089021909.csv, 33.7933658414821, -84.2066322733652"
-84.53907321583317,33.99773101109544,13067030506,13067030506,G13067030506,"G13067030506.csv, 33.9977310110954, -84.5390732158332"
-84.2857251663185,33.87582060274995,13089021308,13089021308,G13089021308,"G13089021308.csv, 33.8758206027499, -84.2857251663185"
-84.56397531642818,33.997169305417465,13067030601,13067030601,G13067030601,"G13067030601.csv, 33.9971693054175, -84.5639753164282"
-84.21695301711138,33.807735776258944,13089022004,13089022004,G13089022004,"G13089022004.csv, 33.8077357762589, -84.2169530171114"
-84.61172472904,34.03119759145771,13067030227,13067030227,G13067030227,"G13067030227.csv, 34.0311975914577, -84.61172472904"
-84.23925563135448,33.90083972409378,13089021813,13089021813,G13089021813,"G13089021813.csv, 33.9008397240938, -84.2392556313545"
-84.54233033033265,34.06633304792745,13067030310,13067030310,G13067030310,"G13067030310.csv, 34.0663330479275, -84.5423303303326"
-84.29459612748684,33.84952207324345,13089021605,13089021605,G13089021605,"G13089021605.csv, 33.8495220732434, -84.2945961274868"
-84.63319398781337,34.00959207428076,13067030215,13067030215,G13067030215,"G13067030215.csv, 34.0095920742808, -84.6331939878134"
-84.23535324450815,33.81905351986244,13089022009,13089022009,G13089022009,"G13089022009.csv, 33.8190535198624, -84.2353532445081"
-84.66064751509693,34.01575601736121,13067030214,13067030214,G13067030214,"G13067030214.csv, 34.0157560173612, -84.6606475150969"
-84.18169130383407,33.82158485972754,13089021913,13089021913,G13089021913,"G13089021913.csv, 33.8215848597275, -84.1816913038341"
-84.46559097398725,33.855331923473614,13067031212,13067031212,G13067031212,"G13067031212.csv, 33.8553319234736, -84.4655909739872"
-84.34425680777755,33.84055950935162,13089021415,13089021415,G13089021415,"G13089021415.csv, 33.8405595093516, -84.3442568077776"
-84.54092730122017,34.03768093294385,13067030313,13067030313,G13067030313,"G13067030313.csv, 34.0376809329439, -84.5409273012202"
-84.34056805628667,33.87060334494873,13089021102,13089021102,G13089021102,"G13089021102.csv, 33.8706033449487, -84.3405680562867"
-84.57498475350798,33.76644215485597,13067031310,13067031310,G13067031310,"G13067031310.csv, 33.766442154856, -84.574984753508"
-84.27637624888276,33.933420062758366,13089021305,13089021305,G13089021305,"G13089021305.csv, 33.9334200627584, -84.2763762488828"
-84.61793081405489,34.05502471065015,13067030226,13067030226,G13067030226,"G13067030226.csv, 34.0550247106502, -84.6179308140549"
-84.33320040376049,33.83902722025275,13089021417,13089021417,G13089021417,"G13089021417.csv, 33.8390272202528, -84.3332004037605"
-84.68494210352046,33.85868713485884,13067031505,13067031505,G13067031505,"G13067031505.csv, 33.8586871348588, -84.6849421035205"
-84.34011360993206,33.77553614298228,13089020200,13089020200,G13089020200,"G13089020200.csv, 33.7755361429823, -84.3401136099321"
-84.48415893910015,33.87331901980984,13067031208,13067031208,G13067031208,"G13067031208.csv, 33.8733190198098, -84.4841589391002"
-84.27445337944708,33.91730992844681,13089021306,13089021306,G13089021306,"G13089021306.csv, 33.9173099284468, -84.2744533794471"
-84.4674904078318,33.87368329712023,13067031207,13067031207,G13067031207,"G13067031207.csv, 33.8736832971202, -84.4674904078318"
-84.25020585362003,33.81945975332811,13089022001,13089022001,G13089022001,"G13089022001.csv, 33.8194597533281, -84.25020585362"
-84.59134891557217,33.90406933368368,13067030905,13067030905,G13067030905,"G13067030905.csv, 33.9040693336837, -84.5913489155722"
-84.23233275722079,33.74512680970606,13089023108,13089023108,G13089023108,"G13089023108.csv, 33.7451268097061, -84.2323327572208"
-84.51251373567216,33.989469565867736,13067030502,13067030502,G13067030502,"G13067030502.csv, 33.9894695658677, -84.5125137356722"
-84.23731766457094,33.88735333043329,13089021812,13089021812,G13089021812,"G13089021812.csv, 33.8873533304333, -84.2373176645709"
-84.50438307288466,33.83736005703536,13067031206,13067031206,G13067031206,"G13067031206.csv, 33.8373600570354, -84.5043830728847"
-84.32335850660094,33.958584137270265,13089021214,13089021214,G13089021214,"G13089021214.csv, 33.9585841372703, -84.3233585066009"
-84.56350421175118,34.053834749786,13067030220,13067030220,G13067030220,"G13067030220.csv, 34.053834749786, -84.5635042117512"
-84.14330791593285,33.71012827874988,13089023310,13089023310,G13089023310,"G13089023310.csv, 33.7101282787499, -84.1433079159329"
-84.63767550185302,34.036452231429514,13067030224,13067030224,G13067030224,"G13067030224.csv, 34.0364522314295, -84.637675501853"
-84.31620811935142,33.75585072705868,13089020801,13089020801,G13089020801,"G13089020801.csv, 33.7558507270587, -84.3162081193514"
-84.47605730972622,33.8321456438845,13067031205,13067031205,G13067031205,"G13067031205.csv, 33.8321456438845, -84.4760573097262"
-84.31522542294292,33.87183404715131,13089021412,13089021412,G13089021412,"G13089021412.csv, 33.8718340471513, -84.3152254229429"
-84.47712363122733,33.8583854196265,13067031211,13067031211,G13067031211,"G13067031211.csv, 33.8583854196265, -84.4771236312273"
-84.18620130719648,33.77454373381867,13089023208,13089023208,G13089023208,"G13089023208.csv, 33.7745437338187, -84.1862013071965"
-84.49576270009374,33.85574682992985,13067031209,13067031209,G13067031209,"G13067031209.csv, 33.8557468299298, -84.4957627000937"
-84.27426393420672,33.89099115621362,13089021307,13089021307,G13089021307,"G13089021307.csv, 33.8909911562136, -84.2742639342067"
-84.12622777668561,34.078309477559976,13117130610,13117130610,G13117130610,"G13117130610.csv, 34.07830947756, -84.1262277766856"
-84.29833411640367,33.735188759603446,13089023601,13089023601,G13089023601,"G13089023601.csv, 33.7351887596034, -84.2983341164037"
-84.17378139823357,34.08136621732399,13117130606,13117130606,G13117130606,"G13117130606.csv, 34.081366217324, -84.1737813982336"
-84.27390951515486,33.8446596256793,13089021703,13089021703,G13089021703,"G13089021703.csv, 33.8446596256793, -84.2739095151549"
-84.0933004215676,34.2724221284654,13117130205,13117130205,G13117130205,"G13117130205.csv, 34.2724221284654, -84.0933004215676"
-84.2600295623136,33.88025390772316,13089021705,13089021705,G13089021705,"G13089021705.csv, 33.8802539077232, -84.2600295623136"
-84.21142926960015,34.116260672660495,13117130603,13117130603,G13117130603,"G13117130603.csv, 34.1162606726605, -84.2114292696001"
-84.22196801044223,33.835344341393046,13089021805,13089021805,G13089021805,"G13089021805.csv, 33.835344341393, -84.2219680104422"
-84.50703797044541,33.89184128774337,13067031108,13067031108,G13067031108,"G13067031108.csv, 33.8918412877434, -84.5070379704454"
-84.26385883835539,33.83283569416359,13089021704,13089021704,G13089021704,"G13089021704.csv, 33.8328356941636, -84.2638588383554"
-84.0419370821889,34.26014966712399,13117130105,13117130105,G13117130105,"G13117130105.csv, 34.260149667124, -84.0419370821889"
-84.23947792253011,33.876169854277606,13089021808,13089021808,G13089021808,"G13089021808.csv, 33.8761698542776, -84.2394779225301"
-84.63784935655218,33.937302434320415,13067030209,13067030209,G13067030209,"G13067030209.csv, 33.9373024343204, -84.6378493565522"
-84.19212255740489,33.84888637665194,13089021806,13089021806,G13089021806,"G13089021806.csv, 33.8488863766519, -84.1921225574049"
-84.44369306912242,34.06544994538835,13067030326,13067030326,G13067030326,"G13067030326.csv, 34.0654499453884, -84.4436930691224"
-84.24079954330517,33.85397241676178,13089021810,13089021810,G13089021810,"G13089021810.csv, 33.8539724167618, -84.2407995433052"
-84.09946150898602,34.15858780213168,13117130508,13117130508,G13117130508,"G13117130508.csv, 34.1585878021317, -84.099461508986"
-84.21648994723594,33.86693376877439,13089021809,13089021809,G13089021809,"G13089021809.csv, 33.8669337687744, -84.2164899472359"
-84.08666940293021,34.18086240939727,13117130507,13117130507,G13117130507,"G13117130507.csv, 34.1808624093973, -84.0866694029302"
-84.16119569142005,34.13645878787662,13117130605,13117130605,G13117130605,"G13117130605.csv, 34.1364587878766, -84.16119569142"
-84.24657390006506,34.11604334631405,13117130602,13117130602,G13117130602,"G13117130602.csv, 34.1160433463141, -84.2465739000651"
-84.13005946932628,34.11719150514365,13117130609,13117130609,G13117130609,"G13117130609.csv, 34.1171915051437, -84.1300594693263"
-84.1372038440628,34.134089680771694,13117130607,13117130607,G13117130607,"G13117130607.csv, 34.1340896807717, -84.1372038440628"
-84.19095317627557,34.09887012067636,13117130604,13117130604,G13117130604,"G13117130604.csv, 34.0988701206764, -84.1909531762756"
-84.11490530610288,34.10750040193834,13117130611,13117130611,G13117130611,"G13117130611.csv, 34.1075004019383, -84.1149053061029"
-84.43703232547666,33.7277551729114,13121006100,13121006100,G13121006100,"G13121006100.csv, 33.7277551729114, -84.4370323254767"
-84.35553915716807,33.767598181234646,13121001600,13121001600,G13121001600,"G13121001600.csv, 33.7675981812346, -84.3555391571681"
-84.42866237866683,33.71861055432103,13121006602,13121006602,G13121006602,"G13121006602.csv, 33.718610554321, -84.4286623786668"
-84.42173037137414,33.72848305681162,13121006200,13121006200,G13121006200,"G13121006200.csv, 33.7284830568116, -84.4217303713741"
-84.405827669878,33.78497149232061,13121000600,13121000600,G13121000600,"G13121000600.csv, 33.7849714923206, -84.405827669878"
-84.42240125591951,33.7115427389673,13121006601,13121006601,G13121006601,"G13121006601.csv, 33.7115427389673, -84.4224012559195"
-84.3521305759887,33.94887427045603,13121010122,13121010122,G13121010122,"G13121010122.csv, 33.948874270456, -84.3521305759887"
-84.37327708006521,33.889475641021505,13121010114,13121010114,G13121010114,"G13121010114.csv, 33.8894756410215, -84.3732770800652"
-84.0003185113276,34.17277432997543,13139001502,13139001502,G13139001502,"G13139001502.csv, 34.1727743299754, -84.0003185113276"
-83.90490787765903,34.12545737269313,13139001605,13139001605,G13139001605,"G13139001605.csv, 34.1254573726931, -83.904907877659"
-84.4621546017554,33.710901117876226,13121007602,13121007602,G13121007602,"G13121007602.csv, 33.7109011178762, -84.4621546017554"
-84.35304454355962,33.752080876991464,13121003100,13121003100,G13121003100,"G13121003100.csv, 33.7520808769915, -84.3530445435596"
-84.36096626552049,33.70428550235909,13121006802,13121006802,G13121006802,"G13121006802.csv, 33.7042855023591, -84.3609662655205"
-84.42493372424167,33.86583618526567,13121009802,13121009802,G13121009802,"G13121009802.csv, 33.8658361852657, -84.4249337242417"
-84.35990752044805,33.83159478249692,13121009403,13121009403,G13121009403,"G13121009403.csv, 33.8315947824969, -84.359907520448"
-84.3869905013092,33.90140100667284,13121010212,13121010212,G13121010212,"G13121010212.csv, 33.9014010066728, -84.3869905013092"
-83.94987331114153,34.145790144612896,13139001607,13139001607,G13139001607,"G13139001607.csv, 34.1457901446129, -83.9498733111415"
-84.42209476935842,33.75006274235505,13121003900,13121003900,G13121003900,"G13121003900.csv, 33.750062742355, -84.4220947693584"
-84.42806905813869,33.74084976014155,13121004100,13121004100,G13121004100,"G13121004100.csv, 33.7408497601416, -84.4280690581387"
-84.38606831351967,33.841987950378766,13121009502,13121009502,G13121009502,"G13121009502.csv, 33.8419879503788, -84.3860683135197"
-84.45558223777797,33.724532242189476,13121008000,13121008e3,G13121008000,"G13121008000.csv, 33.7245322421895, -84.455582237778"
-84.36140619666598,33.84411337677214,13121009602,13121009602,G13121009602,"G13121009602.csv, 33.8441133767721, -84.361406196666"
-84.35773788786845,33.868453582875716,13121010002,13121010002,G13121010002,"G13121010002.csv, 33.8684535828757, -84.3577378878685"
-84.35249976192549,33.83838906196606,13121009404,13121009404,G13121009404,"G13121009404.csv, 33.8383890619661, -84.3524997619255"
-84.3734726559432,33.86349264411959,13121010001,13121010001,G13121010001,"G13121010001.csv, 33.8634926441196, -84.3734726559432"
-84.45886137930346,33.764226069202174,13121008301,13121008301,G13121008301,"G13121008301.csv, 33.7642260692022, -84.4588613793035"
-84.3673238250658,33.659678722403186,13121007200,13121007200,G13121007200,"G13121007200.csv, 33.6596787224032, -84.3673238250658"
-84.43557455226279,33.76185645118635,13121008400,13121008400,G13121008400,"G13121008400.csv, 33.7618564511863, -84.4355745522628"
-84.45228589585435,33.757389770267,13121008302,13121008302,G13121008302,"G13121008302.csv, 33.757389770267, -84.4522858958543"
-84.42480887554197,33.75866979410773,13121002400,13121002400,G13121002400,"G13121002400.csv, 33.7586697941077, -84.424808875542"
-83.35838599632315,33.53286572514288,13211010400,13211010400,G13211010400,"G13211010400.csv, 33.5328657251429, -83.3583859963232"
-84.43617947102113,33.749975955773074,13121004000,13121004e3,G13121004000,"G13121004000.csv, 33.7499759557731, -84.4361794710211"
-84.17598649238778,33.29605067952472,13255160200,13255160200,G13255160200,"G13255160200.csv, 33.2960506795247, -84.1759864923878"
-84.17480813211998,33.21914781815717,13255161000,13255161e3,G13255161000,"G13255161000.csv, 33.2191478181572, -84.17480813212"
-84.32112083406258,33.32803749923495,13255160100,13255160100,G13255160100,"G13255160100.csv, 33.328037499235, -84.3211208340626"
-84.28800552759934,33.20966202973485,13255161200,13255161200,G13255161200,"G13255161200.csv, 33.2096620297349, -84.2880055275993"
-84.24203072900748,33.21698250280458,13255161100,13255161100,G13255161100,"G13255161100.csv, 33.2169825028046, -84.2420307290075"
-84.21918651745446,34.494817928739025,13085970100,13085970100,G13085970100,"G13085970100.csv, 34.494817928739, -84.2191865174545"
-84.5652277686004,33.65529782045258,13121010304,13121010304,G13121010304,"G13121010304.csv, 33.6552978204526, -84.5652277686004"
-84.5750341485465,33.70967568783528,13121010303,13121010303,G13121010303,"G13121010303.csv, 33.7096756878353, -84.5750341485465"
-84.51040170531782,33.78079870400979,13121008202,13121008202,G13121008202,"G13121008202.csv, 33.7807987040098, -84.5104017053178"
-84.56030382937281,33.59527263855676,13121010513,13121010513,G13121010513,"G13121010513.csv, 33.5952726385568, -84.5603038293728"
-84.37088749690498,33.73214031204376,13121005300,13121005300,G13121005300,"G13121005300.csv, 33.7321403120438, -84.370887496905"
-84.38676489493317,33.716217694065534,13121005502,13121005502,G13121005502,"G13121005502.csv, 33.7162176940655, -84.3867648949332"
-84.40709345658792,33.67891025483901,13121007400,13121007400,G13121007400,"G13121007400.csv, 33.678910254839, -84.4070934565879"
-84.37357899185513,33.71881540841338,13121006400,13121006400,G13121006400,"G13121006400.csv, 33.7188154084134, -84.3735789918551"
-84.72611516023332,33.55678519035679,13121010400,13121010400,G13121010400,"G13121010400.csv, 33.5567851903568, -84.7261151602333"
-84.60934190542714,33.57260913469889,13121010514,13121010514,G13121010514,"G13121010514.csv, 33.5726091346989, -84.6093419054271"
-84.64810825573,33.63838374718449,13121010301,13121010301,G13121010301,"G13121010301.csv, 33.6383837471845, -84.64810825573"
-84.36293459715766,34.056962768822174,13121011417,13121011417,G13121011417,"G13121011417.csv, 34.0569627688222, -84.3629345971577"
-84.38894104133897,33.691384482315925,13121007001,13121007001,G13121007001,"G13121007001.csv, 33.6913844823159, -84.388941041339"
-84.34442435770606,34.06516649282365,13121011416,13121011416,G13121011416,"G13121011416.csv, 34.0651664928236, -84.3444243577061"
-84.40140527442918,34.07803018187978,13121011506,13121011506,G13121011506,"G13121011506.csv, 34.0780301818798, -84.4014052744292"
-84.33129575967689,34.04140393239919,13121011421,13121011421,G13121011421,"G13121011421.csv, 34.0414039323992, -84.3312957596769"
-84.3839374900467,33.74433120373894,13121004800,13121004800,G13121004800,"G13121004800.csv, 33.7443312037389, -84.3839374900467"
-84.37939899632825,33.75808706772507,13121002800,13121002800,G13121002800,"G13121002800.csv, 33.7580870677251, -84.3793989963282"
-84.38373706066115,33.729867161030725,13121005501,13121005501,G13121005501,"G13121005501.csv, 33.7298671610307, -84.3837370606611"
-84.37944776297482,33.7409122137785,13121004900,13121004900,G13121004900,"G13121004900.csv, 33.7409122137785, -84.3794477629748"
-84.40326617804465,33.73195618395892,13121005700,13121005700,G13121005700,"G13121005700.csv, 33.7319561839589, -84.4032661780446"
-84.41012672839189,33.71410147545645,13121006500,13121006500,G13121006500,"G13121006500.csv, 33.7141014754565, -84.4101267283919"
-84.39116831989183,33.70735909952947,13121006700,13121006700,G13121006700,"G13121006700.csv, 33.7073590995295, -84.3911683198918"
-84.39970501483174,33.72376130486431,13121006300,13121006300,G13121006300,"G13121006300.csv, 33.7237613048643, -84.3997050148317"
-84.49302322032514,34.41766712291452,13227050500,13227050500,G13227050500,"G13227050500.csv, 34.4176671229145, -84.4930232203251"
-84.34785184612993,34.41504192540998,13227050600,13227050600,G13227050600,"G13227050600.csv, 34.41504192541, -84.3478518461299"
-84.47481448273453,33.57486261514725,13121010516,13121010516,G13121010516,"G13121010516.csv, 33.5748626151472, -84.4748144827345"
-84.34098900866026,34.0031852635307,13121010120,13121010120,G13121010120,"G13121010120.csv, 34.0031852635307, -84.3409890086603"
-84.3089874417189,34.15419416610008,13121011504,13121011504,G13121011504,"G13121011504.csv, 34.1541941661001, -84.3089874417189"
-84.49397096082299,33.55206671427074,13121010515,13121010515,G13121010515,"G13121010515.csv, 33.5520667142707, -84.493970960823"
-84.36267574968981,34.10272312569182,13121011503,13121011503,G13121011503,"G13121011503.csv, 34.1027231256918, -84.3626757496898"
-84.29393179183099,34.10902337506512,13121011615,13121011615,G13121011615,"G13121011615.csv, 34.1090233750651, -84.293931791831"
-84.37424127778054,34.04698275431807,13121011419,13121011419,G13121011419,"G13121011419.csv, 34.0469827543181, -84.3742412777805"
-84.36509584302966,33.74982321520019,13121003200,13121003200,G13121003200,"G13121003200.csv, 33.7498232152002, -84.3650958430297"
-84.41818545099655,33.73904247061855,13121004200,13121004200,G13121004200,"G13121004200.csv, 33.7390424706185, -84.4181854509965"
-84.39477123585627,33.76553250773092,13121002100,13121002100,G13121002100,"G13121002100.csv, 33.7655325077309, -84.3947712358563"
-84.40176925782228,33.74077254293824,13121004400,13121004400,G13121004400,"G13121004400.csv, 33.7407725429382, -84.4017692578223"
-84.37156993881094,33.776193378827124,13121001300,13121001300,G13121001300,"G13121001300.csv, 33.7761933788271, -84.3715699388109"
-84.3872628462132,33.76619641035523,13121001900,13121001900,G13121001900,"G13121001900.csv, 33.7661964103552, -84.3872628462132"
-84.35909728469342,33.96204388493026,13121010117,13121010117,G13121010117,"G13121010117.csv, 33.9620438849303, -84.3590972846934"
-84.37807175439121,33.766344522851576,13121001800,13121001800,G13121001800,"G13121001800.csv, 33.7663445228516, -84.3780717543912"
-84.36770178267548,33.90554173186991,13121010113,13121010113,G13121010113,"G13121010113.csv, 33.9055417318699, -84.3677017826755"
-84.35542779219517,33.898035585126564,13121010115,13121010115,G13121010115,"G13121010115.csv, 33.8980355851266, -84.3554277921952"
-84.3487694509241,33.9738072059112,13121010118,13121010118,G13121010118,"G13121010118.csv, 33.9738072059112, -84.3487694509241"
-84.41860291131495,33.76721735239215,13121002300,13121002300,G13121002300,"G13121002300.csv, 33.7672173523922, -84.4186029113149"
-83.85943935597486,34.125569203489526,13139001608,13139001608,G13139001608,"G13139001608.csv, 34.1255692034895, -83.8594393559749"
-84.41202300057286,33.75082865140932,13121003800,13121003800,G13121003800,"G13121003800.csv, 33.7508286514093, -84.4120230005729"
-84.41266129325885,33.759074527321204,13121002500,13121002500,G13121002500,"G13121002500.csv, 33.7590745273212, -84.4126612932589"
-84.6154331782527,33.75530523332375,13097080102,13097080102,G13097080102,"G13097080102.csv, 33.7553052333238, -84.6154331782527"
-84.64498482615473,33.32953723227269,13077170501,13077170501,G13077170501,"G13077170501.csv, 33.3295372322727, -84.6449848261547"
-84.65309746108142,33.431264184078415,13077170406,13077170406,G13077170406,"G13077170406.csv, 33.4312641840784, -84.6530974610814"
-84.7351161323118,33.36716747674471,13077170602,13077170602,G13077170602,"G13077170602.csv, 33.3671674767447, -84.7351161323118"
-84.54438311433125,33.28070177904159,13077170503,13077170503,G13077170503,"G13077170503.csv, 33.2807017790416, -84.5443831143313"
-84.73551059404143,33.692457497019895,13097080510,13097080510,G13097080510,"G13097080510.csv, 33.6924574970199, -84.7355105940414"
-84.7332786368399,33.70755911253022,13097080509,13097080509,G13097080509,"G13097080509.csv, 33.7075591125302, -84.7332786368399"
-84.64162130037658,33.72573090987012,13097080602,13097080602,G13097080602,"G13097080602.csv, 33.7257309098701, -84.6416213003766"
-84.75296654852721,33.718022250981306,13097080508,13097080508,G13097080508,"G13097080508.csv, 33.7180222509813, -84.7529665485272"
-84.70420319507456,33.47619837550057,13077170403,13077170403,G13077170403,"G13077170403.csv, 33.4761983755006, -84.7042031950746"
-84.72677856570364,33.40064800101806,13077170306,13077170306,G13077170306,"G13077170306.csv, 33.4006480010181, -84.7267785657036"
-84.67973256584797,33.39185987576412,13077170405,13077170405,G13077170405,"G13077170405.csv, 33.3918598757641, -84.679732565848"
-84.68015446747363,33.423841200829166,13077170404,13077170404,G13077170404,"G13077170404.csv, 33.4238412008292, -84.6801544674736"
-84.70636699915603,33.35177677938808,13077170603,13077170603,G13077170603,"G13077170603.csv, 33.3517767793881, -84.706366999156"
-84.60757063704581,33.26351935899403,13077170502,13077170502,G13077170502,"G13077170502.csv, 33.263519358994, -84.6075706370458"
-84.75939266156767,33.404819756085125,13077170305,13077170305,G13077170305,"G13077170305.csv, 33.4048197560851, -84.7593926615677"
-84.79495150894927,33.35223041218687,13077170601,13077170601,G13077170601,"G13077170601.csv, 33.3522304121869, -84.7949515089493"
-85.18381814272425,33.242913208387165,13149970300,13149970300,G13149970300,"G13149970300.csv, 33.2429132083872, -85.1838181427242"
-84.71765140673892,33.760015538369935,13097080303,13097080303,G13097080303,"G13097080303.csv, 33.7600155383699, -84.7176514067389"
-84.85289183476438,33.7130069880555,13097080403,13097080403,G13097080403,"G13097080403.csv, 33.7130069880555, -84.8528918347644"
-84.75091981025973,33.739650752049535,13097080304,13097080304,G13097080304,"G13097080304.csv, 33.7396507520495, -84.7509198102597"
-84.83865835301467,33.7555780423463,13097080404,13097080404,G13097080404,"G13097080404.csv, 33.7555780423463, -84.8386583530147"
-84.70929773960583,33.73257865461483,13097080603,13097080603,G13097080603,"G13097080603.csv, 33.7325786546148, -84.7092977396058"
