GEOID10,TRACTID,GISJN_TCT,cty_fips,class_mm,class_mm_char,elev_m,develop_pct,prcp,tmax,tmin,totpop,white_nh,afam_nh,natam_nh,asian_nh,hisp,fb_pop,nonga_pop,ga_pop,cmute_car,cmute_carp,cmute_public,cmute_bike,cmute_walk,cmute_home,medinc,povpop_50pct,popop_99pct,inc_10K,inc_150K,inc_200K,tenure_own,tenure_rent,ind_ag,ind_const,ind_manuf,ind_wholetrd,ind_retltrd,ind_transp,ind_info,ind_finance,ind_prof,ind_ed,ind_arts,ind_public
13121006300,13121006300,G13121006300,13121,3,"Black, low diversity",298.9529010238908,92.12,1524,22.41187214611872,10.608219178082193,1705,4,95.2,0,0.8,0,2.1,16.2,81.7,49.3,7.6,32.8,0,3.3,0.9,24509,21.1,21.1,27.4,0,1.9,35.8,64.2,0,5.3,8.3,0.7,5.1,12.2,4.8,6.1,15.2,17.7,16.7,2.5
13121010516,13121010516,G13121010516,13121,3,"Black, low diversity",278.71517359622806,42.76,1627.6666666666667,22.64246575342466,10.652511415525113,9040,2.3,90.4,0,0.1,3.6,3.6,33.1,63,70.4,17.4,8.5,0,1.2,1.3,50799,17,17,13.7,0.9,3,66.8,33.2,0,4.3,13.5,4.3,10.3,16.6,2.3,4.9,8.6,24.2,5.2,3.9
13121010120,13121010120,G13121010120,13121,8,"White, moderate diversity",275.2673841059603,39.06,1377.3333333333333,22.430593607305937,10.351598173515981,2305,57.4,27.8,0.5,4.5,9,20.4,49.8,29.8,88.7,2.6,2.3,0,1.1,4.7,63612,5.3,5.3,3.3,6,7.1,34.8,65.2,0,2.2,9,1.9,9.2,2.6,5.5,6.3,19.4,29,5.1,0.6
13121011504,13121011504,G13121011504,13121,2,"White, low diversity",320.2838073040425,11.28,1485.6666666666667,22.194520547945206,10.10958904109589,12716,87.2,3.8,0,3.5,4.1,9.3,58.5,31.1,72.7,5.2,0.6,0,0,21,171809,2,2,1.8,16,45.8,93,7,0,3.9,13,6.9,7.3,3.1,4.3,13,21.9,14.4,9.7,0.8
13121010515,13121010515,G13121010515,13121,3,"Black, low diversity",273.12374900714855,26.99,1580.3333333333333,22.84611872146119,10.6675799086758,5294,13.4,82.2,0,0.6,3.5,7.6,36.8,54.7,75.7,18.6,3.3,0,0,0.7,43819,3.9,3.9,2.9,0,2.5,57.5,42.5,0.5,2.4,1.5,4.7,9.6,7.8,2.1,6.4,12.8,20,19.5,5.7
13121011503,13121011503,G13121011503,13121,2,"White, low diversity",314.8454943081424,17.81,1460.3333333333333,22.02420091324201,10.067123287671233,10670,80.1,8.5,0,5.3,4,8.7,53.2,36.8,76.2,9.1,0.7,0,0.7,12,139743,3.8,3.8,1.7,19.2,31.1,91,9,0,2.6,8.4,2.4,11.9,5.3,5.1,14.6,18,16.6,9,2.3
13121011615,13121011615,G13121011615,13121,8,"White, moderate diversity",329.2247618215191,25.71,1467.6666666666667,22.100456621004565,10.148858447488584,10253,74.8,8.1,0.1,8.5,5.4,12.7,55.3,30.9,78.3,3.8,0.8,1.6,0,15.1,145606,2,2,1.1,16.9,38,88.1,11.9,0,3.9,10.1,1,9.4,3.7,5.9,15.2,20.5,20.3,5.4,1.3
13121011419,13121011419,G13121011419,13121,8,"White, moderate diversity",331.7125,52.91,1451.3333333333333,22.016438356164382,10.114155251141552,5602,76.7,11.4,0.2,5.4,4.1,8.4,57.2,32,85,3.2,1.3,0,0,10.5,101094,3.3,3.3,4.1,13.5,24.1,90.1,9.9,0,1.7,3.1,4,15.3,5.3,4.1,13.3,24.8,17.7,3.7,3.4
13121003200,13121003200,G13121003200,13121,8,"White, moderate diversity",307.25573491928634,96.12,1446.6666666666667,22.373059360730593,10.611872146118722,2144,74.3,15,0,2.1,4.5,4.7,54.3,39.9,69.5,3.9,6.9,7.8,1.5,8.7,7e4,3.1,3.1,2.1,10.9,14.3,62.6,37.4,0,3.7,1.5,2.3,4.9,2.5,5.2,11.9,21.7,19.1,13.8,5.6
13121004200,13121004200,G13121004200,13121,3,"Black, low diversity",313.9364161849711,87.38,1533,22.299086757990867,10.552054794520547,2527,7.2,91.8,0,0,0.9,1.5,32.2,65.4,60.3,9.6,23.4,0,4,1.7,17843,16.1,16.1,20.4,0,0,22.7,77.3,0,1.8,3.4,0.7,11.9,5,1,7.8,15.7,28.9,7.6,12.9
13121002100,13121002100,G13121002100,13121,9,"Black, moderate diversity",298.371237458194,96.8,1477.6666666666667,22.37579908675799,10.573972602739726,2587,25.7,66,0,6.6,1.6,10.7,38.2,51.2,54.1,8.6,11,1.6,14.9,9.8,38068,28.1,28.1,16.1,5.3,12,28.2,71.8,0,3.6,5.2,1.4,11.3,6,7.8,3.5,20.3,17.4,17.9,1.1
13121004400,13121004400,G13121004400,13121,3,"Black, low diversity",310.0010940919037,97.22,1526.6666666666667,22.347031963470318,10.57123287671233,2817,0.7,96.2,0,0.9,1.7,2.1,21.3,75,59.5,7.6,32.4,0,0,0.5,19754,21.4,21.4,19.8,0,0,6.1,93.9,0,2.4,4.9,0,9.5,10.9,1.5,6.6,17.8,17.5,22.8,0.7
13121001300,13121001300,G13121001300,13121,8,"White, moderate diversity",278.86477349560516,85.3,1403,22.57123287671233,10.632876712328766,4240,61.6,20.8,0,7.7,7.6,11.1,56.8,30.6,75.5,5.4,2.8,3.1,8.2,3.4,59756,7.5,7.5,0,18.3,18,41.7,58.3,0,2.2,4.3,0.9,12,1.2,3.3,12.5,18.6,24,12.6,3.8
13121001900,13121001900,G13121001900,13121,8,"White, moderate diversity",302.43884892086334,100,1470,22.27945205479452,10.558447488584475,5234,46.3,28,0.1,15.9,6.5,13.3,47.3,36.8,49.8,5.1,9.3,0.8,22.2,11.5,58693,24.2,24.2,4.3,17.3,16.3,31.9,68.1,0,0.7,1.3,0.2,8.6,3.3,4.4,5,24.3,38.1,6.1,5.4
13121010117,13121010117,G13121010117,13121,14,High diversity,306.8594986807388,57.22,1427.3333333333333,22.26255707762557,10.318721461187215,3568,33.5,44.2,0.7,5,12.6,16.4,48.2,33.7,82.2,3.3,8.8,0.8,0,3.7,50789,4.3,4.3,2.9,6,5.3,9.2,90.8,0,1.4,1.6,1.9,15.1,5.3,2.6,13.8,14.1,19.3,14,2.3
13121001800,13121001800,G13121001800,13121,9,"Black, moderate diversity",296.63583252190847,94,1424.3333333333333,22.412785388127855,10.599086757990868,4456,41,49.5,0,6.7,2.4,11,46.9,41.9,68.2,2.1,5.7,1.3,17.8,2,32014,27.4,27.4,22.1,2.5,5.7,22,78,0,1.1,7.6,2.4,10.3,2.4,3.1,5.4,13.8,28.1,14.8,6.8
13121010113,13121010113,G13121010113,13121,14,High diversity,309.90682468328566,63.76,1423.3333333333333,22.22511415525114,10.377625570776257,6062,36.2,14.2,0,5.8,40,25.5,31.8,40.8,69,4.8,14.8,0,2.5,7.5,51724,12.8,12.8,11.5,7.6,14,18.5,81.5,0,4.1,5.7,3.4,16.2,3.8,2.5,7.3,16.7,17,16.3,2.4
13121010115,13121010115,G13121010115,13121,8,"White, moderate diversity",286.80382034073307,53.23,1396.6666666666667,22.353424657534248,10.435616438356165,2572,79,13.9,0,4.7,2.1,11.2,51.8,36.2,89.9,1.1,0.6,0.6,0,6.5,108375,1.4,1.4,1.4,10.3,51.9,64.2,35.8,2,0.2,4.8,1,11.2,0.4,5.1,16.2,29.5,21.3,5.3,2
13121010118,13121010118,G13121010118,13121,14,High diversity,319.7583371402467,65.18,1435,22.126940639269407,10.274885844748859,5875,29.7,42.2,0,4.5,20.5,28.5,41.5,28.9,73.7,7.4,9.7,0,0.5,7.2,40950,14.9,14.9,15.8,5.2,11.8,19.2,80.8,0,4.9,4.1,2.6,11.7,5.5,1.8,4.3,24.9,14.5,16.8,1.3
13121002300,13121002300,G13121002300,13121,3,"Black, low diversity",277.66425702811244,84.28,1455,22.513698630136986,10.584474885844749,1400,5.9,92.9,0,0,0,0.4,23.9,75.8,38.9,33.9,13.2,0,3.9,7.3,26793,13.3,13.3,10.3,0,0,20.5,79.5,0,0,0,2.2,17.8,11.1,2.2,0,9.2,9.9,9.2,21
13121003800,13121003800,G13121003800,13121,9,"Black, moderate diversity",309.0787234042553,98.54,1535,22.289497716894978,10.542009132420091,3937,18.1,67,0.1,7.2,5.5,8.3,62.3,28.3,14.2,0.3,13.7,0,47.7,21,22e3,31.2,31.2,8.1,0,0,18.7,81.3,0.2,1.8,4.3,0.5,15.6,2.3,2.4,16.6,7.9,38.7,8.5,0.5
13121002500,13121002500,G13121002500,13121,3,"Black, low diversity",291.19166666666666,96.59,1501.3333333333333,22.39269406392694,10.573972602739726,2282,4.3,90.4,0,0.6,2.6,2.1,31.2,66,39.5,18.2,35.2,0.9,4.9,0.6,23767,19.1,19.1,19.1,0,0,15.1,84.9,0,3,2.6,3.1,21.1,4.9,5.4,10.1,7.9,23.1,12.1,1.7
13121011202,13121011202,G13121011202,13121,9,"Black, moderate diversity",309.53096105351636,59.98,1589.3333333333333,22.350228310502285,10.578995433789954,4367,21.5,59.4,0,0,18.1,9.3,26.8,63.7,57.7,16.4,22.9,0,1.1,1.3,40607,11.1,11.1,10.3,1.4,1.3,50.1,49.9,0,2.9,7.1,4.3,6.5,18,3.9,2,10,19.6,14.7,4.6
13121011100,13121011100,G13121011100,13121,9,"Black, moderate diversity",302.3071672354949,76.25,1532,22.445205479452053,10.61552511415525,2399,36.5,57.3,0,0.7,4.8,6.6,42.9,49.5,67.1,16.6,9.5,0.7,0.4,4.8,49638,1.8,1.8,0,0,2.4,69.4,30.6,0,4.7,9.1,0.4,8.4,13.1,1.8,7.3,11.3,22.9,2.4,7.4
13121007703,13121007703,G13121007703,13121,3,"Black, low diversity",272.2872192407076,35.11,1533.3333333333333,22.62146118721461,10.5675799086758,4420,0.8,99,0,0,0,0.2,33.5,66.3,64.1,14.6,15.6,0,1.2,4.5,40058,11.8,11.8,9.6,0,3.2,54.3,45.7,0,8.1,8.4,6.2,6.3,8,1.6,6.8,9.2,19.3,17.7,6
13121003700,13121003700,G13121003700,13121,3,"Black, low diversity",306.8712871287129,100,1535,22.289497716894978,10.542009132420091,95,0,100,0,0,0,0,43.2,56.8,100,0,0,0,0,0,23839,0,0,NaN,NaN,NaN,0,100,0,0,0,65.9,0,0,0,0,34.1,0,0,0
13121011306,13121011306,G13121011306,13121,3,"Black, low diversity",283.03900352289884,39.3,1570,22.563470319634703,10.585844748858447,2420,7.5,82.7,0,0,7.2,6.1,41.1,51.9,64.5,5,24.5,0,1.1,4.9,35e3,9.5,9.5,9.3,0,0.9,42.1,57.9,0,4.2,3,3.6,21.1,14.9,4.7,6.7,8.5,14.1,13.7,5.1
13121007706,13121007706,G13121007706,13121,3,"Black, low diversity",266.3007867661892,24.24,1560,22.540182648401824,10.53972602739726,9561,1.9,93.7,2.5,0,1.7,3.4,50.5,45.8,71.3,6.3,13.4,0,0,7.3,39451,3.6,3.6,5.5,6.9,1.5,28.6,71.4,0,2.4,3.6,3.3,8.3,19.5,5.3,2.5,14.4,22.4,8.2,4.1
13121009501,13121009501,G13121009501,13121,2,"White, low diversity",265.82767520349415,12.39,1406,22.509132420091326,10.540639269406393,3730,96.6,1.9,0,1,0.3,2.3,51.6,45.3,81.4,3,1.5,0,0.5,12,127288,1.8,1.8,0,11.4,51.5,86.5,13.5,1.1,1.1,3.1,2.2,5.5,2,2.2,16.5,39,17.9,4.1,3.8
13121011305,13121011305,G13121011305,13121,3,"Black, low diversity",283.3322178278065,56.4,1566,22.5986301369863,10.601826484018265,5431,1.9,96,0,1.5,0.6,9.6,31.9,58.1,56.2,19.6,14.9,0,5.7,0.4,25141,24.4,24.4,17.5,1.2,0,15.8,84.2,0,1.4,3.9,3.1,15.3,9,1.9,5.6,16.3,17.1,22.2,1.4
13121011301,13121011301,G13121011301,13121,9,"Black, moderate diversity",283.2931798051373,31.04,1549.3333333333333,22.555251141552514,10.599086757990868,4574,7.3,74.2,0.1,2.7,14.5,10.2,25.1,63.8,70.6,5.8,13.6,0,2.1,7.4,48523,10,10,9.4,1.6,2.4,80.2,19.8,0,5.8,6.2,2.1,12.3,11,0.6,3.2,16.1,24.7,0.7,9.3
13121008102,13121008102,G13121008102,13121,3,"Black, low diversity",287.8872133599202,36.78,1508.3333333333333,22.431506849315067,10.527853881278538,7329,0.1,88.4,0,0.9,10.7,7.6,13.6,78.8,64.8,5.5,20.6,0,0,9.1,22673,9.9,9.9,12.7,1.7,0,28.1,71.9,0,8.8,6.4,4.3,12.7,8.9,2,10.5,3.6,19.4,7.2,8
13121007002,13121007002,G13121007002,13121,3,"Black, low diversity",266.72051862523153,52.69,1514,22.74703196347032,10.724657534246575,2216,3.3,90.7,0,0.9,5.1,2.8,16,81.1,58.5,21.7,15.9,0,0,4,33536,8.3,8.3,9.5,0,0,29.4,70.6,0,2.5,0.8,4,13.5,4.8,0,7.4,15.2,30.9,9.8,6.6
13121011201,13121011201,G13121011201,13121,3,"Black, low diversity",301.5087550971456,60.08,1535.3333333333333,22.456621004566212,10.597260273972603,4359,13.4,81.7,0.1,0.9,1.4,2.2,31.4,65.1,62.6,13.5,19.6,0,0,4,36063,16,16,8.3,0.8,2.2,38.5,61.5,0,3.9,5.3,0.5,14.6,5.8,4.6,4.9,9.9,26.1,13.6,4.4
13121011303,13121011303,G13121011303,13121,3,"Black, low diversity",283.0167030707953,30.49,1566.6666666666667,22.53287671232877,10.591780821917808,9368,3.5,82,0,0.9,13.2,7,37.3,54.8,69.5,6.6,17.5,0,3.4,2.1,43502,8.7,8.7,6.4,0,2.3,40.7,59.3,0,2.4,4.1,2,11.8,15.9,2.9,2.9,9.7,27.5,10,6.4
13135050317,13135050317,G13135050317,13135,13,"Latino, moderate diversity",292.3593103448276,66.89,1415.6666666666667,22.295890410958904,10.42283105022831,3819,18.3,35.8,0,4.8,40.5,33.9,34.2,30.6,78.9,14,2.2,0,2.1,2.1,37250,5.7,5.7,7.8,1.6,0,4.8,95.2,0,11.3,2.6,6.2,13.8,4.9,2.9,11.7,15.1,10.4,12.8,1.6
13135050220,13135050220,G13135050220,13135,14,High diversity,300.55870764381405,52.64,1439.3333333333333,22.11917808219178,10.397716894977169,6031,33.2,33.5,0,11.8,14.5,19.3,45.9,33.9,83.5,13.2,0,0.4,0.9,2,41964,8.4,8.4,9,1.6,6.8,22.9,77.1,0,2.6,11.6,3.7,7.2,3.4,2.9,8.7,15.2,25.7,10.2,1.7
13135050318,13135050318,G13135050318,13135,9,"Black, moderate diversity",282.1583949313622,64.29,1404,22.392694063926943,10.422374429223744,2866,16.6,43.5,0,11,28.9,28.6,50.7,19.5,76.1,13.2,6.4,2.1,0,2.2,58203,5.4,5.4,4.8,0,0,19.1,80.9,0,8.2,3.1,0.1,5.3,14.3,2.8,8.5,23.6,20.6,4.7,2.7
13135050320,13135050320,G13135050320,13135,13,"Latino, moderate diversity",302.41197778314415,71.17,1443,22.214155251141552,10.45525114155251,5812,12.2,15.9,0,14,55.3,41.2,20.5,36.1,72,17.5,0,0,3.8,5.3,34712,9.8,9.8,7.6,2,0,29.8,70.2,0.4,21.2,10.3,4.7,13.5,3.8,2.3,2.8,7.6,6.7,14.7,1.5
13135050322,13135050322,G13135050322,13135,2,"White, low diversity",285.99619311299534,34.75,1407.3333333333333,22.37716894977169,10.389041095890411,4868,90.2,0.8,0,7.8,0,7.9,50.6,40.1,82.6,3.8,0.7,0,0.4,12.1,125313,1.7,1.7,0.8,20.8,20.9,94.3,5.7,0,1.3,11.4,4.7,8.8,1.7,6.4,11.9,21.9,21,2.6,1.4
13135050538,13135050538,G13135050538,13135,14,High diversity,307.5583113456464,59.4,1456.3333333333333,22.089954337899545,10.564840182648402,7920,42.9,16.9,0,19.3,19.4,32.1,37,28.5,72,14.8,2.8,0,0,9.8,83857,1.2,1.2,0.9,12.4,9.5,86.4,13.6,0,7,11.1,2.8,15,6,1.5,9.1,13.8,9,12.8,4.6
13135050525,13135050525,G13135050525,13135,8,"White, moderate diversity",317.31397697434863,56.89,1464.6666666666667,22.000456621004567,10.595433789954338,8606,47.9,16.9,0,18.1,15.5,28.4,33.5,36.8,78.5,9.8,2.6,0,0,8.3,76765,3.5,3.5,2.5,6.1,9.5,80.9,19.1,0,8,12.6,3.8,14.8,2,5.1,8,11.1,16.9,7.7,3.6
13135050529,13135050529,G13135050529,13135,14,High diversity,325.1481969372633,57.75,1473.6666666666667,21.91552511415525,10.568036529680365,4144,42.3,18,0,18.2,19.4,28.9,38,32.5,85.4,9.4,0.4,0,0,4.8,56944,4.4,4.4,1.1,2.3,2,70.4,29.6,0,5.6,6.3,3,13.2,3.8,4.6,12.7,13.7,17.6,9.4,2
13135050530,13135050530,G13135050530,13135,8,"White, moderate diversity",319.88474148802015,63.46,1464.3333333333333,22.01598173515982,10.556164383561644,6126,49.4,18.4,0.2,21.2,9.2,24.3,42.4,29.8,76.4,11.8,2.2,0,0,7.8,90060,3.8,3.8,2.3,10.7,4.5,86.7,13.3,0.3,8.2,6.7,3.6,11.8,5.5,3.8,10.9,13.4,19.6,10.3,2.1
13135050209,13135050209,G13135050209,13135,14,High diversity,304.9506681653553,50.33,1448,22.09680365296804,10.449315068493151,9679,29,22.2,0,26.5,20.8,43,31.2,23,75.6,14.3,2.3,0,1.4,6.5,54167,6,6,7.2,1.4,4.5,54.4,45.6,0,10.8,9,0.9,13.7,4.1,3.1,7.7,11,16.8,14,0.7
13135050217,13135050217,G13135050217,13135,14,High diversity,308.16016384337684,49.21,1444.6666666666667,22.095890410958905,10.474885844748858,10552,40.8,19,0,31.5,6.9,33.9,34.8,28.7,82.1,5.1,1.4,0,3.9,7,72949,2,2,1.4,9.8,11.6,67.2,32.8,0,4.9,8.1,7.3,10.2,2.8,2.5,10.1,17.8,15.8,10.5,2
13135050214,13135050214,G13135050214,13135,8,"White, moderate diversity",296.8960244648318,43.16,1424.6666666666667,22.174885844748857,10.430593607305937,8781,49.7,14.8,0,27.5,6.5,27.7,41.8,28,71.3,12,3.2,0.3,1.6,10.8,84511,4.5,4.5,5.6,11.7,13.8,84.1,15.9,1,4.7,16.8,4.3,6.1,2.1,2.8,8.3,17.6,15.5,10.1,3.5
13135050218,13135050218,G13135050218,13135,14,High diversity,309.51069448111963,44.24,1445.6666666666667,22.1662100456621,10.441552511415525,4046,34.5,11.6,0.3,16.4,34.1,35.9,33.1,29,79.9,16.2,0,0,0,3.1,61371,4.4,4.4,4.2,3.9,3.1,54.4,45.6,0.4,17.6,15.9,2.9,8.5,3.2,1.7,7.6,14.9,12.4,8.1,0.5
13135050212,13135050212,G13135050212,13135,8,"White, moderate diversity",301.8930333740118,37.56,1448.6666666666667,21.92054794520548,10.460730593607305,13365,70.9,7,0.5,14,5.1,12.7,47.8,38.6,80,4.2,0.2,0,1.7,13.4,105844,1.5,1.5,1,17.5,19.4,94.1,5.9,0,2.5,10.9,6.3,11,3,4.6,9.1,19.1,16.2,8.8,3.1
13135050109,13135050109,G13135050109,13135,8,"White, moderate diversity",327.29228243021345,32.21,1466.6666666666667,21.803196347031964,10.371689497716895,7930,47,15.2,0.5,16.1,14.9,20.8,37.4,41.2,87.9,5.6,0.3,0,0,6.2,64706,2.9,2.9,2.1,8.5,4.5,73.3,26.7,0,7.8,9.2,2,13.3,5.1,5.5,8.2,12.8,21,7.8,1.8
13135050213,13135050213,G13135050213,13135,8,"White, moderate diversity",316.1643468398804,45.59,1433,21.9675799086758,10.546575342465754,13126,48.5,12.6,0.1,25.8,8.1,24.8,46.5,27.3,76,9.6,2.1,0,0.9,10.7,93338,6.7,6.7,5.7,7,11.4,85.3,14.7,0.3,6.3,9.9,3.9,11.2,5.3,2.6,6.6,15.1,23,7.8,3.2
13135050208,13135050208,G13135050208,13135,14,High diversity,327.00188371216876,48.81,1471,21.831050228310502,10.591780821917808,6582,36.7,23.1,0,13.9,25.3,28.4,36.7,33.3,77.7,11.7,1,0,1,7.8,62255,2.6,2.6,0,2.3,3.5,59.3,40.7,0,8.3,10.2,6.1,11.2,4.9,2.2,4.4,7.8,17.4,12.1,6.6
13135050606,13135050606,G13135050606,13135,8,"White, moderate diversity",346.1961950609855,33.7,1512.6666666666667,21.607762557077624,10.389497716894978,25316,54.9,23.6,0,13.4,6.7,19.5,40,40.1,80.4,8.3,1.1,0,6.5,3.7,62570,3.3,3.3,2.7,11,10.6,70.3,29.7,0.4,4.4,11.8,3.8,10.9,3.7,3.3,12.7,14.4,18.9,12,0.6
13135050210,13135050210,G13135050210,13135,8,"White, moderate diversity",302.51819842608205,49.84,1438.3333333333333,22.05068493150685,10.534246575342465,6982,45.7,15.8,0,17.1,18.8,21.1,37.4,40.1,72.6,13.9,0,0,0,10.9,74517,10,10,4.2,4.7,9.3,48.5,51.5,0,10.4,8.5,2.8,10.7,2.4,2.4,9.4,15.9,22.9,8.9,3.2
13135050528,13135050528,G13135050528,13135,8,"White, moderate diversity",324.5214764004573,35.79,1475.6666666666667,21.93013698630137,10.612328767123287,5100,60,16.4,0,10.7,10.3,19.9,43.5,35.3,80.7,8.5,0.9,0,0.1,8.4,91134,2.9,2.9,3,14.1,9.7,92.5,7.5,0.2,7.4,8.8,5.3,13.6,1.6,3.3,7.7,14.9,16.5,12.1,3.8
13135050605,13135050605,G13135050605,13135,8,"White, moderate diversity",338.10176895463,36.63,1504.3333333333333,21.823744292237443,10.517351598173516,15160,58.5,12.8,0.2,4.3,20.2,16.3,41.2,40.8,91.2,3.1,1.3,0,0,4.5,80912,6.5,6.5,5.5,11.5,1.6,76.5,23.5,0,6.2,10.1,4.4,14.2,6.2,1.7,11.3,10,12.8,7.7,8.2
13135050422,13135050422,G13135050422,13135,13,"Latino, moderate diversity",298.63998564249823,53.75,1467,22.261187214611873,10.49269406392694,8314,9.8,18.4,0,11,57.9,42.8,29,27.9,69.3,24,0,0,0,5.7,37928,8.7,8.7,5.5,1.3,0,34.7,65.3,0.5,25.8,12.6,3,14.2,4.4,0.8,2.6,8.2,11.3,10,1.6
13135050304,13135050304,G13135050304,13135,13,"Latino, moderate diversity",310.311849339104,71.45,1427,22.162100456621005,10.405479452054795,5237,22.4,25.1,0.3,6.3,45,39.3,33.1,26.4,71.3,20.1,2.2,0,0.7,3.1,33530,10.3,10.3,8.2,0,0,21.6,78.4,0.2,17.7,7,1.6,11.6,2.5,3.3,6.2,13.8,11.2,12,2.4
13135050105,13135050105,G13135050105,13135,13,"Latino, moderate diversity",343.67600841375895,40.91,1490.3333333333333,21.68812785388128,10.348858447488585,3720,37.6,15.8,0,0,44.4,24.5,20.4,54.8,80.8,12.9,0,0,1.1,2.2,36458,11,11,11.4,1.2,0,49.4,50.6,0,19.2,19.4,0.4,10.8,1.2,3.3,1,11.4,10.8,11.9,1.5
13135050103,13135050103,G13135050103,13135,8,"White, moderate diversity",337.1882735084906,29.28,1504.6666666666667,21.62785388127854,10.254337899543378,10603,61.4,10.5,0,7.2,18.8,15.5,35.3,46,83.9,8.9,0,0.6,0,6.2,69571,3.3,3.3,2.2,4.5,3.2,77.2,22.8,0,7.3,10.3,5.3,13.6,6.6,2.9,7.5,11.4,19.3,8.9,1.7
13135050108,13135050108,G13135050108,13135,8,"White, moderate diversity",311.3789441747573,30.6,1467.6666666666667,21.8351598173516,10.313698630136987,9690,68.5,8.1,0,10.8,9.7,16.2,52,29.8,81.5,6.6,1.3,0,0.3,8.2,116412,0.5,0.5,0,15.2,18.1,92.7,7.3,0,4.3,15,5.9,8.6,2.4,5.6,7.3,16.4,19.4,4.2,5.1
13135050107,13135050107,G13135050107,13135,8,"White, moderate diversity",318.92368267548125,19.21,1490.3333333333333,21.766666666666666,10.229680365296804,7448,65.3,11.5,0,5.9,13.1,14.4,40.3,41,90,4,0.5,0,0,5.6,86971,3.1,3.1,2.6,13.3,4.7,87.3,12.7,0.4,8.7,10.6,3.5,16.5,3.1,6.7,8,10.7,23.3,6.6,0.5
13135050308,13135050308,G13135050308,13135,8,"White, moderate diversity",290.5227776020247,49.2,1431,22.331963470319636,10.39634703196347,3955,78.1,5.3,0,14.4,1.4,16.6,45.4,36.8,74.4,6.1,1.2,0,0,17.9,125500,0.4,0.4,1.2,16.5,32.7,89.8,10.2,0.6,1.3,17.2,1.8,15.6,3.8,5.9,12.1,19,11,7.2,1.2
13135050309,13135050309,G13135050309,13135,8,"White, moderate diversity",311.7822814128547,57.96,1452.6666666666667,22.109132420091324,10.395433789954337,8496,48,24.1,0,16.7,6.9,22.2,46.9,30.2,77.5,9.7,1,0,0.8,10.4,89741,1.9,1.9,1.9,19,18.1,71,29,0,2.3,3.8,4.5,11.9,2.7,4,10.3,27.1,14.2,11.3,4.2
13135050417,13135050417,G13135050417,13135,13,"Latino, moderate diversity",308.792239010989,75.57,1432.6666666666667,22.22009132420091,10.464840182648402,6030,7.7,21.4,0,4.3,66.3,44.3,19.9,35.1,58.7,31.3,3.1,0,2.3,2.1,27173,10.7,10.7,9,0.9,1.4,27.9,72.1,0.4,34.1,9.6,3.1,11.3,4.4,1,2.9,7.9,4.5,8.9,1.1
13135050314,13135050314,G13135050314,13135,14,High diversity,290.6336331240455,51.96,1443.3333333333333,22.333333333333336,10.472602739726028,10004,22.1,23.2,0.2,14.8,38,35.5,28.4,35.5,86.6,7.8,1.6,0,0,2.9,54131,5.9,5.9,5,1.5,1.3,45.9,54.1,0,13.9,5.7,1.6,11.8,8.2,0.5,5.2,17.9,10.6,16.3,1
13135050106,13135050106,G13135050106,13135,8,"White, moderate diversity",327.4361956765652,38.67,1472.3333333333333,21.78036529680365,10.473059360730593,12038,45.8,9.7,0,7.6,35.9,28.1,28,41.3,66.2,17.6,1.1,0,2.8,6.6,62924,5.8,5.8,4.1,8.9,4.9,65,35,0,12.9,12.5,3.7,15.8,2.7,1.1,5.5,12.7,8.8,15.9,2.4
13135050205,13135050205,G13135050205,13135,8,"White, moderate diversity",289.5396108408617,48.62,1425,22.310502283105023,10.390867579908676,4326,45.4,22.9,0,20.6,6.9,19.9,43,34.4,83.7,6.6,1.5,0,1.4,6,61298,4.1,4.1,0,6.1,2.5,46.8,53.2,0,8.9,5.4,2.5,14,1.7,3,18,12.6,15,13.5,2.3
13135050419,13135050419,G13135050419,13135,14,High diversity,300.91837980867086,45.49,1461.6666666666667,22.266666666666666,10.491324200913242,7619,17.3,17.3,0,16.3,44.6,49.5,17.8,31.4,69.2,18.8,3.9,0,2.8,3.1,51559,5.9,5.9,6.8,5.6,0,56.8,43.2,0,16,8.3,2.7,13.7,4.8,0.8,8.3,15.8,9.5,9.4,1.7
13135050306,13135050306,G13135050306,13135,13,"Latino, moderate diversity",309.5245567375886,80.71,1438.3333333333333,22.134703196347033,10.41689497716895,4448,11.5,6.9,0,9.8,71.4,49.7,15.7,33.2,54.5,28.9,9.9,0,2.7,2.5,47552,10.1,10.1,7.2,1.9,0.8,46.6,53.4,0,25.4,11.2,4.6,3.6,3.1,0,3.7,22,2.1,11.1,0.9
13135050418,13135050418,G13135050418,13135,13,"Latino, moderate diversity",312.09181897302,54.22,1411,22.28082191780822,10.471232876712328,7013,7.4,21.4,0.7,5.9,63.2,39.5,22.5,34.7,66,21.7,2.5,0,1.9,3.3,32500,7.2,7.2,8.9,0,0,25.7,74.3,5.2,16.8,10.7,4,14.6,5.1,2.6,4.3,17.3,6.9,6,0.7
13135050521,13135050521,G13135050521,13135,14,High diversity,312.96350129198964,54.94,1461.6666666666667,22.174885844748857,10.545205479452054,5798,37.7,22.4,0,4.5,29.3,22.7,31.1,42,77,14.8,1.8,0,2.8,3.7,50429,6.6,6.6,4.2,12.2,3.9,60.4,39.6,0.3,10.6,7,4,9.3,3.5,3.5,6.2,12.1,21.9,10.5,2.3
